seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
101,TV,truth,1.0,5.87507505674133,,,,,,,,
101,TV,truth,2.0,4.762085789123219,,,,,,,,
101,TV,truth,3.0,3.960940107518028,,,,,,,,
101,TV,truth,5.0,2.8946315469787645,,,,,,,,
101,TV,truth,10.0,1.6027432811974631,,,,,,,,
101,Display,truth,1.0,3.3134590476125436,,,,,,,,
101,Display,truth,2.0,1.6613975450895584,,,,,,,,
101,Display,truth,3.0,1.0175821917812358,,,,,,,,
101,Display,truth,5.0,0.5071189688637499,,,,,,,,
101,Display,truth,10.0,0.17601923835924432,,,,,,,,
101,TV,default,1.0,5.491771221160889,5.87507505674133,-6.524237254477638,4.973209381103516,5.2683587074279785,5.493447780609131,5.705835342407227,6.031731128692627,1.0
101,Display,default,1.0,2.979259967803955,3.3134590476125436,-10.086108655828719,2.669245719909668,2.8495259284973145,2.977264881134033,3.1079366207122803,3.2953107357025146,0.0
101,TV,default,2.0,3.4933159351348877,4.762085789123219,-26.6431540751796,3.05376935005188,3.3010525703430176,3.4923508167266846,3.6766715049743652,3.9429078102111816,0.0
101,Display,default,2.0,1.5655012130737305,1.6613975450895584,-5.772028031416077,1.3199002742767334,1.4600670337677002,1.5598748922348022,1.6636134386062622,1.8221185207366943,1.0
101,TV,default,3.0,2.45609974861145,3.960940107518028,-37.991999829796185,2.0738420486450195,2.287745237350464,2.452709197998047,2.6182045936584473,2.8649868965148926,0.0
101,Display,default,3.0,0.9862046241760254,1.0175821917812358,-3.083541345223939,0.7956607937812805,0.9000316262245178,0.9799708127975464,1.0635634660720825,1.1937580108642578,1.0
101,TV,default,5.0,1.4328843355178833,2.8946315469787645,-50.498558719383865,1.149641990661621,1.3044953346252441,1.426673173904419,1.5537495613098145,1.7420116662979126,0.0
101,Display,default,5.0,0.5085939764976501,0.5071189688637499,0.29086027627900357,0.39238736033439636,0.4524817168712616,0.5018719434738159,0.5569067001342773,0.643265962600708,1.0
101,TV,default,10.0,0.5881235599517822,1.6027432811974631,-63.3051926124828,0.4421631991863251,0.5198227763175964,0.5844488739967346,0.6497756242752075,0.751918613910675,0.0
101,Display,default,10.0,0.18441428244113922,0.17601923835924432,4.769390073578861,0.13494297862052917,0.1599878966808319,0.18082714080810547,0.20542241632938385,0.24490003287792206,1.0
101,TV,ec_centred25_alpha_u05,1.0,5.810914516448975,5.87507505674133,-1.0920803508498889,5.262816429138184,5.586235046386719,5.816065788269043,6.034533500671387,6.345790386199951,1.0
101,Display,ec_centred25_alpha_u05,1.0,3.037003517150879,3.3134590476125436,-8.343411718363026,2.720410108566284,2.9074785709381104,3.03830623626709,3.1623640060424805,3.351360559463501,1.0
101,TV,ec_centred25_alpha_u05,2.0,4.710189342498779,4.762085789123219,-1.0897839501962214,4.150946617126465,4.471952438354492,4.70382022857666,4.946238994598389,5.287659168243408,1.0
101,Display,ec_centred25_alpha_u05,2.0,1.5784462690353394,1.6613975450895584,-4.9928613593652305,1.3560434579849243,1.4855440855026245,1.5752546787261963,1.669925570487976,1.8196849822998047,1.0
101,TV,ec_centred25_alpha_u05,3.0,3.925166606903076,3.960940107518028,-0.9031568174194926,3.313433885574341,3.6659154891967773,3.9116289615631104,4.179812908172607,4.569019794464111,1.0
101,Display,ec_centred25_alpha_u05,3.0,0.9877220392227173,1.0175821917812358,-2.9344216909151566,0.8183717727661133,0.9145900011062622,0.9818009734153748,1.0543639659881592,1.1761895418167114,1.0
101,TV,ec_centred25_alpha_u05,5.0,2.8848507404327393,2.8946315469787645,-0.3378946987651621,2.2673959732055664,2.614435911178589,2.8616394996643066,3.134634494781494,3.5815787315368652,1.0
101,Display,ec_centred25_alpha_u05,5.0,0.5052050948143005,0.5071189688637499,-0.3774013923670716,0.40349081158638,0.4594198167324066,0.5005908012390137,0.5470194816589355,0.6248783469200134,1.0
101,TV,ec_centred25_alpha_u05,10.0,1.6207044124603271,1.6027432811974631,1.120649293843523,1.131352424621582,1.3848421573638916,1.5902605056762695,1.8156602382659912,2.209315299987793,1.0
101,Display,ec_centred25_alpha_u05,10.0,0.18121689558029175,0.17601923835924432,2.952891552933168,0.13828349113464355,0.16156436502933502,0.17857682704925537,0.19792695343494415,0.23247890174388885,1.0
