seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
2024,TV,truth,1.0,5.872869701716211,,,,,,,,
2024,TV,truth,2.0,4.757065800950317,,,,,,,,
2024,TV,truth,3.0,3.954511299447615,,,,,,,,
2024,TV,truth,5.0,2.8874661782707327,,,,,,,,
2024,TV,truth,10.0,1.5969676988215822,,,,,,,,
2024,Display,truth,1.0,3.303588973468535,,,,,,,,
2024,Display,truth,2.0,1.6536181490745445,,,,,,,,
2024,Display,truth,3.0,1.011820440426298,,,,,,,,
2024,Display,truth,5.0,0.5036265349401899,,,,,,,,
2024,Display,truth,10.0,0.17448998424304465,,,,,,,,
2024,TV,default,1.0,5.9822306632995605,5.872869701716211,1.8621383946487269,5.482483863830566,5.768652439117432,5.977660179138184,6.194447994232178,6.50227165222168,1.0
2024,Display,default,1.0,3.036832094192505,3.303588973468535,-8.074759947995414,2.694355010986328,2.896768093109131,3.0371766090393066,3.172041654586792,3.3684849739074707,1.0
2024,TV,default,2.0,3.9491052627563477,4.757065800950317,-16.98443057131064,3.5088090896606445,3.7637298107147217,3.9553275108337402,4.132254123687744,4.402204513549805,0.0
2024,Display,default,2.0,1.6489858627319336,1.6536181490745445,-0.2801303520527654,1.384440541267395,1.5378336906433105,1.641448736190796,1.7572154998779297,1.9261665344238281,1.0
2024,TV,default,3.0,2.8413774967193604,3.954511299447615,-28.14845421945671,2.4509780406951904,2.675036668777466,2.8447370529174805,3.0058906078338623,3.2543435096740723,0.0
2024,Display,default,3.0,1.0577422380447388,1.011820440426298,4.538532311038623,0.8513983488082886,0.9687978029251099,1.0505447387695312,1.1415895223617554,1.2795332670211792,1.0
2024,TV,default,5.0,1.7049115896224976,2.8874661782707327,-40.95475117760348,1.406830072402954,1.5722880363464355,1.6992312669754028,1.8322526216506958,2.021927833557129,0.0
2024,Display,default,5.0,0.5566315650939941,0.5036265349401899,10.52466986476377,0.42705997824668884,0.49829062819480896,0.5486003160476685,0.6094695329666138,0.7032145261764526,1.0
2024,TV,default,10.0,0.7233009934425354,1.5969676988215822,-54.707850761398234,0.5596328973770142,0.6472046375274658,0.717975378036499,0.7912868857383728,0.8919602036476135,0.0
2024,Display,default,10.0,0.20660300552845,0.17448998424304465,18.403933855983155,0.15118572115898132,0.1801239252090454,0.2029280662536621,0.22939030826091766,0.27329304814338684,1.0
2024,TV,ec_centred25_alpha_u05,1.0,6.303218841552734,5.872869701716211,7.327748812659052,5.770374298095703,6.063209533691406,6.298354148864746,6.533237457275391,6.862346649169922,1.0
2024,Display,ec_centred25_alpha_u05,1.0,3.081801652908325,3.303588973468535,-6.713526481090925,2.7441649436950684,2.9386963844299316,3.082750082015991,3.220648765563965,3.4348175525665283,1.0
2024,TV,ec_centred25_alpha_u05,2.0,5.2245402336120605,4.757065800950317,9.826949052677737,4.649794101715088,4.970427513122559,5.2329182624816895,5.478480339050293,5.803055763244629,1.0
2024,Display,ec_centred25_alpha_u05,2.0,1.6513028144836426,1.6536181490745445,-0.1400162783770642,1.407098412513733,1.544517993927002,1.6485531330108643,1.7516825199127197,1.9282008409500122,1.0
2024,TV,ec_centred25_alpha_u05,3.0,4.428560733795166,3.954511299447615,11.98756049612928,3.793954610824585,4.152650833129883,4.428725242614746,4.698117256164551,5.084018230438232,1.0
2024,Display,ec_centred25_alpha_u05,3.0,1.0510085821151733,1.011820440426298,3.873033210553123,0.867900550365448,0.9677792191505432,1.0467615127563477,1.124324917793274,1.2642462253570557,1.0
2024,TV,ec_centred25_alpha_u05,5.0,3.336604595184326,2.8874661782707327,15.554759404405448,2.673335552215576,3.0370795726776123,3.324451446533203,3.621800422668457,4.053224563598633,1.0
2024,Display,ec_centred25_alpha_u05,5.0,0.5481019020080566,0.5036265349401899,8.831021398256645,0.43506672978401184,0.49549686908721924,0.5436500906944275,0.5931347608566284,0.6830146908760071,1.0
2024,TV,ec_centred25_alpha_u05,10.0,1.9441436529159546,1.5969676988215822,21.739697950719794,1.390926480293274,1.6767075061798096,1.9189794063568115,2.1897192001342773,2.585941791534424,1.0
2024,Display,ec_centred25_alpha_u05,10.0,0.20131047070026398,0.17448998424304465,15.370788514635558,0.15363898873329163,0.17820321023464203,0.19907790422439575,0.22033020853996277,0.2591775357723236,1.0
