seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
99,TV,truth,1.0,5.851015689322639,,,,,,,,
99,TV,truth,2.0,4.716504464073664,,,,,,,,
99,TV,truth,3.0,3.9078035602260175,,,,,,,,
99,TV,truth,5.0,2.841578081710171,,,,,,,,
99,TV,truth,10.0,1.564196790180722,,,,,,,,
99,Display,truth,1.0,3.316236184595215,,,,,,,,
99,Display,truth,2.0,1.665918802503892,,,,,,,,
99,Display,truth,3.0,1.0216685040520854,,,,,,,,
99,Display,truth,5.0,0.5100404193067946,,,,,,,,
99,Display,truth,10.0,0.17743899594678564,,,,,,,,
99,TV,default,1.0,6.003878116607666,5.851015689322639,2.612579343514354,5.522947311401367,5.796303749084473,5.99737548828125,6.204596519470215,6.514942169189453,1.0
99,Display,default,1.0,3.5665831565856934,3.316236184595215,7.549129737906046,3.2472453117370605,3.436901569366455,3.567444324493408,3.696840763092041,3.8905093669891357,1.0
99,TV,default,2.0,3.8333444595336914,4.716504464073664,-18.72488431352367,3.3927385807037354,3.645749092102051,3.8395743370056152,4.012031078338623,4.28159761428833,0.0
99,Display,default,2.0,1.7753801345825195,1.665918802503892,6.570628287171387,1.5420217514038086,1.6702890396118164,1.7702170610427856,1.8696300983428955,2.037388563156128,1.0
99,TV,default,3.0,2.703014612197876,3.9078035602260175,-30.830335493078355,2.3206799030303955,2.5338540077209473,2.705893039703369,2.863278388977051,3.1001546382904053,0.0
99,Display,default,3.0,1.0835314989089966,1.0216685040520854,6.055094642885983,0.9094637632369995,1.0025640726089478,1.0753555297851562,1.1528431177139282,1.2872179746627808,1.0
99,TV,default,5.0,1.5836586952209473,2.841578081710171,-44.26833788541047,1.2968242168426514,1.4595980644226074,1.5828089714050293,1.7019712924957275,1.8841118812561035,0.0
99,Display,default,5.0,0.537346363067627,0.5100404193067946,5.353682321480413,0.43279892206192017,0.4889039695262909,0.5300060510635376,0.5783756971359253,0.66069495677948,1.0
99,TV,default,10.0,0.6540599465370178,1.564196790180722,-58.185571620981925,0.5068569183349609,0.587895929813385,0.652026891708374,0.7145008444786072,0.8187446594238281,0.0
99,Display,default,10.0,0.18465808033943176,0.17743899594678564,4.068488076212473,0.142701655626297,0.1639266163110733,0.18108101189136505,0.20141443610191345,0.2365914285182953,1.0
99,TV,ec_centred25_alpha_u05,1.0,6.382991313934326,5.851015689322639,9.09202184472817,5.885499000549316,6.173405170440674,6.38576602935791,6.582381248474121,6.873060703277588,0.0
99,Display,ec_centred25_alpha_u05,1.0,3.6468770503997803,3.316236184595215,9.97036542030627,3.3157851696014404,3.513676643371582,3.6459097862243652,3.7805914878845215,3.9659862518310547,1.0
99,TV,ec_centred25_alpha_u05,2.0,5.079780101776123,4.716504464073664,7.702221856664915,4.522334098815918,4.840417861938477,5.080026626586914,5.317684650421143,5.645691394805908,1.0
99,Display,ec_centred25_alpha_u05,2.0,1.8187475204467773,1.665918802503892,9.173839548072959,1.5887027978897095,1.7148364782333374,1.8163092136383057,1.9136528968811035,2.0672359466552734,1.0
99,TV,ec_centred25_alpha_u05,3.0,4.1750946044921875,3.9078035602260175,6.839930414790629,3.552639961242676,3.9055352210998535,4.1691789627075195,4.441127300262451,4.828150749206543,1.0
99,Display,ec_centred25_alpha_u05,3.0,1.1104241609573364,1.0216685040520854,8.68732436727111,0.9412218332290649,1.0327999591827393,1.1075994968414307,1.1784542798995972,1.2968533039093018,1.0
99,TV,ec_centred25_alpha_u05,5.0,3.008105993270874,2.841578081710171,5.860402451460356,2.3830080032348633,2.7308576107025146,2.9848756790161133,3.274245500564575,3.708868980407715,1.0
99,Display,ec_centred25_alpha_u05,5.0,0.5504791736602783,0.5100404193067946,7.928539155474157,0.4510640501976013,0.5034350156784058,0.5471916198730469,0.5911152362823486,0.6641266345977783,1.0
99,TV,ec_centred25_alpha_u05,10.0,1.641711950302124,1.564196790180722,4.955588747400896,1.15650475025177,1.4170546531677246,1.6088440418243408,1.8437347412109375,2.2247564792633057,1.0
99,Display,ec_centred25_alpha_u05,10.0,0.18881572782993317,0.17743899594678564,6.4116299928564935,0.1492120921611786,0.16971340775489807,0.18709319829940796,0.20558062195777893,0.2357029765844345,1.0
