seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
31337,TV,truth,1.0,5.873171490100183,,,,,,,,
31337,TV,truth,2.0,4.7595264356594935,,,,,,,,
31337,TV,truth,3.0,3.958813995465381,,,,,,,,
31337,TV,truth,5.0,2.894026177934285,,,,,,,,
31337,TV,truth,10.0,1.6042780357255095,,,,,,,,
31337,Display,truth,1.0,3.300221366986865,,,,,,,,
31337,Display,truth,2.0,1.6493004818485457,,,,,,,,
31337,Display,truth,3.0,1.0081609134993288,,,,,,,,
31337,Display,truth,5.0,0.5013347733974283,,,,,,,,
31337,Display,truth,10.0,0.173626212507034,,,,,,,,
31337,TV,default,1.0,5.713242053985596,5.873171490100183,-2.7230506785671738,5.288665771484375,5.527856349945068,5.712743282318115,5.882497787475586,6.1629815101623535,1.0
31337,Display,default,1.0,3.3517138957977295,3.300221366986865,1.5602749962763118,3.047076463699341,3.219787120819092,3.3534955978393555,3.4772114753723145,3.664534091949463,1.0
31337,TV,default,2.0,3.7549214363098145,4.7595264356594935,-21.107246969424132,3.3554930686950684,3.5912513732910156,3.752387046813965,3.923675775527954,4.156044006347656,0.0
31337,Display,default,2.0,1.712939977645874,1.6493004818485457,3.858574983619767,1.4849286079406738,1.6148501634597778,1.7084102630615234,1.8041911125183105,1.9654262065887451,1.0
31337,TV,default,3.0,2.6960341930389404,3.958813995465381,-31.89793215525888,2.327113151550293,2.5387368202209473,2.69212007522583,2.852731227874756,3.0673916339874268,0.0
31337,Display,default,3.0,1.0595800876617432,1.0081609134993288,5.10029435518764,0.8861538171768188,0.9809908270835876,1.0518896579742432,1.1288353204727173,1.2617465257644653,1.0
31337,TV,default,5.0,1.6150920391082764,2.894026177934285,-44.192210442923276,1.3318583965301514,1.4879859685897827,1.6120480298995972,1.7361621856689453,1.9069287776947021,0.0
31337,Display,default,5.0,0.532974362373352,0.5013347733974283,6.311070098231908,0.426571786403656,0.48307904601097107,0.5270617008209229,0.57602459192276,0.6635037064552307,1.0
31337,TV,default,10.0,0.6851573586463928,1.6042780357255095,-57.291856935724915,0.5342158079147339,0.6128328442573547,0.6814835071563721,0.750503420829773,0.8497790694236755,0.0
31337,Display,default,10.0,0.1858413815498352,0.173626212507034,7.035325407623194,0.14139147102832794,0.1647067666053772,0.18238982558250427,0.20365548133850098,0.24242614209651947,1.0
31337,TV,ec_centred25_alpha_u05,1.0,6.031136989593506,5.873171490100183,2.689611562672556,5.598415374755859,5.847072601318359,6.02971076965332,6.211177825927734,6.462515830993652,1.0
31337,Display,ec_centred25_alpha_u05,1.0,3.419935941696167,3.300221366986865,3.627471051089004,3.124260187149048,3.2963461875915527,3.41571044921875,3.53519344329834,3.7383511066436768,1.0
31337,TV,ec_centred25_alpha_u05,2.0,4.982959270477295,4.7595264356594935,4.6944341593270655,4.483608722686768,4.772111415863037,4.979410171508789,5.190920829772949,5.488320827484131,1.0
31337,Display,ec_centred25_alpha_u05,2.0,1.7447880506515503,1.6493004818485457,5.789579876674833,1.5294742584228516,1.655989646911621,1.7400530576705933,1.8289837837219238,1.9753433465957642,1.0
31337,TV,ec_centred25_alpha_u05,3.0,4.2141523361206055,3.958813995465381,6.449869606091663,3.6380228996276855,3.978015899658203,4.215899467468262,4.445549964904785,4.798301696777344,1.0
31337,Display,ec_centred25_alpha_u05,3.0,1.0775346755981445,1.0081609134993288,6.881219175421038,0.9145252108573914,1.0085560083389282,1.0707509517669678,1.1391185522079468,1.256675124168396,1.0
31337,TV,ec_centred25_alpha_u05,5.0,3.165531635284424,2.894026177934285,9.381582634609597,2.5539278984069824,2.8975868225097656,3.165544033050537,3.42104172706604,3.814117431640625,1.0
31337,Display,ec_centred25_alpha_u05,5.0,0.5405901670455933,0.5013347733974283,7.830175709165443,0.4441339075565338,0.4983016848564148,0.5356820821762085,0.5776424407958984,0.6535913348197937,1.0
31337,TV,ec_centred25_alpha_u05,10.0,1.8379921913146973,1.6042780357255095,14.568182720490475,1.3299449682235718,1.594555139541626,1.8158576488494873,2.056722640991211,2.438389539718628,1.0
31337,Display,ec_centred25_alpha_u05,10.0,0.18767407536506653,0.173626212507034,8.09086523007776,0.14741231501102448,0.16895751655101776,0.18489189445972443,0.2034730762243271,0.23583035171031952,1.0
