seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
7,TV,truth,1.0,5.872906102707943,,,,,,,,
7,TV,truth,2.0,4.757403177551883,,,,,,,,
7,TV,truth,3.0,3.9549705556412755,,,,,,,,
7,TV,truth,5.0,2.888211566346235,,,,,,,,
7,TV,truth,10.0,1.597669651355073,,,,,,,,
7,Display,truth,1.0,3.3098971099144934,,,,,,,,
7,Display,truth,2.0,1.6607579300493807,,,,,,,,
7,Display,truth,3.0,1.0177181257470544,,,,,,,,
7,Display,truth,5.0,0.5074636072742088,,,,,,,,
7,Display,truth,10.0,0.17618003684232056,,,,,,,,
7,TV,default,1.0,5.337937355041504,5.872906102707943,-9.109097579812653,4.930667877197266,5.164642810821533,5.339676856994629,5.49991512298584,5.7396039962768555,0.0
7,Display,default,1.0,2.901644468307495,3.3098971099144934,-12.334300071869752,2.637343168258667,2.790355920791626,2.897831916809082,3.010023355484009,3.1739070415496826,0.0
7,TV,default,2.0,3.4567298889160156,4.757403177551883,-27.339984443050337,3.087782382965088,3.294604778289795,3.457683563232422,3.6048920154571533,3.8547377586364746,0.0
7,Display,default,2.0,1.4125436544418335,1.6607579300493807,-14.945843166930828,1.2263931035995483,1.3317970037460327,1.4066789150238037,1.487770438194275,1.6178704500198364,0.0
7,TV,default,3.0,2.4598746299743652,3.9549705556412755,-37.80295970937991,2.1223559379577637,2.3109965324401855,2.4588756561279297,2.598675012588501,2.828146457672119,0.0
7,Display,default,3.0,0.8543948531150818,1.0177181257470544,-16.04798701134319,0.7190508842468262,0.7954069375991821,0.8491717576980591,0.9087325930595398,1.005347728729248,0.0
7,TV,default,5.0,1.4587209224700928,2.888211566346235,-49.493972689976296,1.2034319639205933,1.3436598777770996,1.4556241035461426,1.567406415939331,1.7446374893188477,0.0
7,Display,default,5.0,0.4216630756855011,0.5074636072742088,-16.907721136807595,0.34372836351394653,0.3862348794937134,0.4177062213420868,0.45288529992103577,0.5137083530426025,1.0
7,TV,default,10.0,0.612755537033081,1.597669651355073,-61.64691890383167,0.4746150076389313,0.548514723777771,0.6077399849891663,0.6709474325180054,0.7704930901527405,0.0
7,Display,default,10.0,0.14597487449645996,0.17618003684232056,-17.14448633751503,0.11482679843902588,0.13143691420555115,0.14433926343917847,0.15849369764328003,0.18316832184791565,1.0
7,TV,ec_centred25_alpha_u05,1.0,5.609072685241699,5.872906102707943,-4.492382695248487,5.195301055908203,5.440237998962402,5.608556747436523,5.777358055114746,6.027380466461182,1.0
7,Display,ec_centred25_alpha_u05,1.0,2.970998764038086,3.3098971099144934,-10.238938994848768,2.694641351699829,2.8631577491760254,2.968109369277954,3.0812902450561523,3.238947868347168,0.0
7,TV,ec_centred25_alpha_u05,2.0,4.522476673126221,4.757403177551883,-4.93812476382447,4.054102897644043,4.324110984802246,4.527218818664551,4.714372634887695,5.0037946701049805,1.0
7,Display,ec_centred25_alpha_u05,2.0,1.4579235315322876,1.6607579300493807,-12.213363238979813,1.2773078680038452,1.3810114860534668,1.4538131952285767,1.5360053777694702,1.6482110023498535,0.0
7,TV,ec_centred25_alpha_u05,3.0,3.7537543773651123,3.9549705556412755,-5.087678288505925,3.2263755798339844,3.5271236896514893,3.74826717376709,3.9759645462036133,4.315582275390625,1.0
7,Display,ec_centred25_alpha_u05,3.0,0.8850974440574646,1.0177181257470544,-13.031180081639981,0.7541936635971069,0.8286405801773071,0.8814967274665833,0.9410911202430725,1.02679443359375,1.0
7,TV,ec_centred25_alpha_u05,5.0,2.743642568588257,2.888211566346235,-5.005485035878676,2.190246820449829,2.4976091384887695,2.7194418907165527,2.975834369659424,3.359846591949463,1.0
7,Display,ec_centred25_alpha_u05,5.0,0.4382353723049164,0.5074636072742088,-13.642009786897846,0.3625093996524811,0.40372344851493835,0.4354128837585449,0.4703294634819031,0.5233379602432251,1.0
7,TV,ec_centred25_alpha_u05,10.0,1.530712366104126,1.597669651355073,-4.190934289460701,1.0963047742843628,1.3229271173477173,1.4994943141937256,1.7158721685409546,2.074953079223633,1.0
7,Display,ec_centred25_alpha_u05,10.0,0.15196222066879272,0.17618003684232056,-13.746061476421733,0.12192481756210327,0.13774976134300232,0.15070462226867676,0.16474394500255585,0.18730337917804718,1.0
