seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
1320,TV,truth,1.0,5.86842961899998,,,,,,,,
1320,TV,truth,2.0,4.749306832200074,,,,,,,,
1320,TV,truth,3.0,3.9457982589352714,,,,,,,,
1320,TV,truth,5.0,2.8790399483219855,,,,,,,,
1320,TV,truth,10.0,1.5907222329206434,,,,,,,,
1320,Display,truth,1.0,3.316133419642419,,,,,,,,
1320,Display,truth,2.0,1.662529616120297,,,,,,,,
1320,Display,truth,3.0,1.0180600746083885,,,,,,,,
1320,Display,truth,5.0,0.5073138665727399,,,,,,,,
1320,Display,truth,10.0,0.17610153937740364,,,,,,,,
1320,TV,default,1.0,5.33500862121582,5.86842961899998,-9.089671895478201,4.787054538726807,5.114068031311035,5.3269243240356445,5.556225776672363,5.899539470672607,1.0
1320,Display,default,1.0,3.1316964626312256,3.316133419642419,-5.561807492989268,2.8078255653381348,3.0011844635009766,3.1298270225524902,3.257411479949951,3.46999454498291,1.0
1320,TV,default,2.0,3.3335580825805664,4.749306832200074,-29.80958694900061,2.861133337020874,3.139845609664917,3.3352627754211426,3.525475263595581,3.822483539581299,0.0
1320,Display,default,2.0,1.487735629081726,1.662529616120297,-10.513736738505308,1.266945481300354,1.3892252445220947,1.4853650331497192,1.5796116590499878,1.7273521423339844,1.0
1320,TV,default,3.0,2.3193044662475586,3.9457982589352714,-41.22090603604766,1.920013189315796,2.146348237991333,2.3181772232055664,2.4812870025634766,2.747492551803589,0.0
1320,Display,default,3.0,0.8873863816261292,1.0180600746083885,-12.835558160212202,0.7310994863510132,0.8148172497749329,0.881926417350769,0.9517085552215576,1.062232494354248,1.0
1320,TV,default,5.0,1.3371927738189697,2.8790399483219855,-53.554212590959814,1.051928162574768,1.2098850011825562,1.3306410312652588,1.455199122428894,1.6536107063293457,0.0
1320,Display,default,5.0,0.43062537908554077,0.5073138665727399,-15.11657625392413,0.342632919549942,0.38819360733032227,0.4262961149215698,0.46736156940460205,0.5339547395706177,1.0
1320,TV,default,10.0,0.5424805879592896,1.5907222329206434,-65.89721469075913,0.39964962005615234,0.4755975306034088,0.5351154208183289,0.601929247379303,0.7050551772117615,0.0
1320,Display,default,10.0,0.14575020968914032,0.17610153937740364,-17.235130252449014,0.11162459850311279,0.128943532705307,0.14389795064926147,0.1596096009016037,0.18746885657310486,1.0
1320,TV,ec_centred25_alpha_u05,1.0,5.753025531768799,5.86842961899998,-1.9665241763749175,5.203952789306641,5.530141353607178,5.748395919799805,5.969526290893555,6.3257646560668945,1.0
1320,Display,ec_centred25_alpha_u05,1.0,3.2189595699310303,3.316133419642419,-2.9303359489639247,2.891294240951538,3.0913732051849365,3.216792583465576,3.346512794494629,3.5410444736480713,1.0
1320,TV,ec_centred25_alpha_u05,2.0,4.643733501434326,4.749306832200074,-2.222920828150454,4.074025630950928,4.402569770812988,4.638588905334473,4.8771586418151855,5.223746299743652,1.0
1320,Display,ec_centred25_alpha_u05,2.0,1.5547999143600464,1.662529616120297,-6.479866627077002,1.3406031131744385,1.4630945920944214,1.5492639541625977,1.641161322593689,1.7777607440948486,1.0
1320,TV,ec_centred25_alpha_u05,3.0,3.857314348220825,3.9457982589352714,-2.242484407662604,3.2381861209869385,3.600950241088867,3.850137710571289,4.112296104431152,4.500528335571289,1.0
1320,Display,ec_centred25_alpha_u05,3.0,0.934756338596344,1.0180600746083885,-8.182595319248575,0.7837098240852356,0.8695517778396606,0.9282277822494507,0.9951169490814209,1.1006572246551514,1.0
1320,TV,ec_centred25_alpha_u05,5.0,2.8216450214385986,2.8790399483219855,-1.9935439560968549,2.205260992050171,2.5514283180236816,2.803640842437744,3.0779902935028076,3.4971375465393066,1.0
1320,Display,ec_centred25_alpha_u05,5.0,0.4570893943309784,0.5073138665727399,-9.90007873844706,0.3706265389919281,0.41755491495132446,0.4529663324356079,0.4922260344028473,0.5578017830848694,1.0
1320,TV,ec_centred25_alpha_u05,10.0,1.5744894742965698,1.5907222329206434,-1.0204646850424326,1.0973087549209595,1.349984049797058,1.5440133810043335,1.779807209968567,2.1573705673217773,1.0
1320,Display,ec_centred25_alpha_u05,10.0,0.15569838881492615,0.17610153937740364,-11.586014883578866,0.1226266399025917,0.1398729532957077,0.15392063558101654,0.16921871900558472,0.1964958757162094,1.0
