seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
42,TV,truth,1.0,5.870535179062455,,,,,,,,
42,TV,truth,2.0,4.753827972606016,,,,,,,,
42,TV,truth,3.0,3.951643566914736,,,,,,,,
42,TV,truth,5.0,2.8862898713600096,,,,,,,,
42,TV,truth,10.0,1.598081317174851,,,,,,,,
42,Display,truth,1.0,3.3046527395589407,,,,,,,,
42,Display,truth,2.0,1.6542092252483476,,,,,,,,
42,Display,truth,3.0,1.0121716031521875,,,,,,,,
42,Display,truth,5.0,0.5038521234643334,,,,,,,,
42,Display,truth,10.0,0.17458415247322093,,,,,,,,
42,TV,default,1.0,5.907347679138184,5.870535179062455,0.6270723018068747,5.398914813995361,5.694887161254883,5.901890754699707,6.115700721740723,6.421126842498779,1.0
42,Display,default,1.0,3.228469133377075,3.3046527395589407,-2.3053437739432026,2.891860008239746,3.0902328491210938,3.227348804473877,3.3638696670532227,3.563253164291382,1.0
42,TV,default,2.0,3.969774007797241,4.753827972606016,-16.493107645604642,3.5333778858184814,3.7919254302978516,3.9662632942199707,4.1486334800720215,4.413702964782715,0.0
42,Display,default,2.0,1.8273526430130005,1.6542092252483476,10.466839086733959,1.5500508546829224,1.705395221710205,1.8220590353012085,1.9445446729660034,2.1191258430480957,1.0
42,TV,default,3.0,2.8895955085754395,3.951643566914736,-26.87610965805034,2.4937219619750977,2.728483200073242,2.8856639862060547,3.0516343116760254,3.2910983562469482,0.0
42,Display,default,3.0,1.1993393898010254,1.0121716031521875,18.49170497037702,0.9724501967430115,1.0979881286621094,1.1899325847625732,1.295078992843628,1.4434080123901367,1.0
42,TV,default,5.0,1.7595068216323853,2.8862898713600096,-39.03915060328601,1.4527508020401,1.6325323581695557,1.7531112432479858,1.8807991743087769,2.0747900009155273,0.0
42,Display,default,5.0,0.6469486355781555,0.5038521234643334,28.40049797347963,0.4972992241382599,0.5780923366546631,0.6384099721908569,0.7099989652633667,0.8136612176895142,1.0
42,TV,default,10.0,0.7601077556610107,1.598081317174851,-52.436227900795544,0.5915827751159668,0.6897795796394348,0.7562742829322815,0.8263291120529175,0.9418532848358154,0.0
42,Display,default,10.0,0.24556612968444824,0.17458415247322093,40.65774367585573,0.17899760603904724,0.2138645052909851,0.24154740571975708,0.27420592308044434,0.3236524760723114,0.0
42,TV,ec_centred25_alpha_u05,1.0,6.254018783569336,5.870535179062455,6.5323448852600885,5.716814994812012,6.023227214813232,6.2533769607543945,6.472463607788086,6.8259477615356445,1.0
42,Display,ec_centred25_alpha_u05,1.0,3.25227689743042,3.3046527395589407,-1.5849121301474867,2.9317145347595215,3.111961841583252,3.2521727085113525,3.3878061771392822,3.5795650482177734,1.0
42,TV,ec_centred25_alpha_u05,2.0,5.24761438369751,4.753827972606016,10.387132515878639,4.670423984527588,5.004327297210693,5.248323440551758,5.4792585372924805,5.84955358505249,1.0
42,Display,ec_centred25_alpha_u05,2.0,1.7945176362991333,1.6542092252483476,8.481902343986825,1.5362029075622559,1.6813234090805054,1.78920578956604,1.9021254777908325,2.072488307952881,1.0
42,TV,ec_centred25_alpha_u05,3.0,4.491103649139404,3.951643566914736,13.65153696404493,3.856750249862671,4.231136322021484,4.492115020751953,4.747555255889893,5.1392035484313965,1.0
42,Display,ec_centred25_alpha_u05,3.0,1.1603437662124634,1.0121716031521875,14.639035772079168,0.9590967893600464,1.0672053098678589,1.1520005464553833,1.2478840351104736,1.389492154121399,1.0
42,TV,ec_centred25_alpha_u05,5.0,3.432844877243042,2.8862898713600096,18.936247925281926,2.7652199268341064,3.1355140209198,3.4251458644866943,3.7026755809783936,4.1270647048950195,1.0
42,Display,ec_centred25_alpha_u05,5.0,0.6151003241539001,0.5038521234643334,22.079533956244557,0.48531705141067505,0.5553720593452454,0.6086472272872925,0.6701334714889526,0.762568473815918,1.0
42,TV,ec_centred25_alpha_u05,10.0,2.0445237159729004,1.598081317174851,27.936150307250163,1.4689176082611084,1.773402452468872,2.0239617824554443,2.288210391998291,2.6859796047210693,1.0
42,Display,ec_centred25_alpha_u05,10.0,0.22881831228733063,0.17458415247322093,31.06476678771204,0.1721179038286209,0.20149366557598114,0.22464895248413086,0.2528664469718933,0.2971625328063965,1.0
