seed,channel,variant,spend_multiplier,mean,true_mroi,pct_error,q05,q25,q50,q75,q95,truth_in_ci
12345,TV,truth,1.0,5.870154612200596,,,,,,,,
12345,TV,truth,2.0,4.752674783847383,,,,,,,,
12345,TV,truth,3.0,3.9500693987004745,,,,,,,,
12345,TV,truth,5.0,2.8843011165097523,,,,,,,,
12345,TV,truth,10.0,1.5963216275592176,,,,,,,,
12345,Display,truth,1.0,3.3087416212965133,,,,,,,,
12345,Display,truth,2.0,1.6566274345575358,,,,,,,,
12345,Display,truth,3.0,1.0135043695962682,,,,,,,,
12345,Display,truth,5.0,0.504351018965314,,,,,,,,
12345,Display,truth,10.0,0.17470693810381577,,,,,,,,
12345,TV,default,1.0,5.549990177154541,5.870154612200596,-5.454105661554842,5.0504984855651855,5.343842029571533,5.556351661682129,5.7466278076171875,6.044963836669922,1.0
12345,Display,default,1.0,3.271395683288574,3.3087416212965133,-1.128705178052114,2.9636354446411133,3.1395320892333984,3.265242576599121,3.3994903564453125,3.5815513134002686,1.0
12345,TV,default,2.0,3.5994200706481934,4.752674783847383,-24.265382456184128,3.1649062633514404,3.4218664169311523,3.5991835594177246,3.7714734077453613,4.031515121459961,0.0
12345,Display,default,2.0,1.6999585628509521,1.6566274345575358,2.6156230054821927,1.4645737409591675,1.595003366470337,1.6938848495483398,1.802112102508545,1.945254921913147,1.0
12345,TV,default,3.0,2.564418315887451,3.9500693987004745,-35.07915793248812,2.1877503395080566,2.407682418823242,2.5656614303588867,2.7146763801574707,2.954193353652954,0.0
12345,Display,default,3.0,1.0628679990768433,1.0135043695962682,4.870588717860103,0.8847017884254456,0.982183039188385,1.0556652545928955,1.139799952507019,1.2598772048950195,1.0
12345,TV,default,5.0,1.523232340812683,2.8843011165097523,-47.18885860794164,1.2405486106872559,1.4018362760543823,1.5213510990142822,1.6390081644058228,1.8202968835830688,0.0
12345,Display,default,5.0,0.5425091981887817,0.504351018965314,7.565797983664235,0.43368691205978394,0.48984676599502563,0.5379650592803955,0.5885932445526123,0.6702894568443298,1.0
12345,TV,default,10.0,0.6412013173103333,1.5963216275592176,-59.83257344632155,0.4907759726047516,0.5748809576034546,0.6370267868041992,0.7027581334114075,0.804545521736145,0.0
12345,Display,default,10.0,0.19362466037273407,0.17470693810381577,10.82826044245413,0.14788755774497986,0.17086249589920044,0.19085583090782166,0.21193827688694,0.24977366626262665,1.0
12345,TV,ec_centred25_alpha_u05,1.0,5.843482494354248,5.870154612200596,-0.4543682340310551,5.32528018951416,5.627665042877197,5.843019485473633,6.0533766746521,6.346879005432129,1.0
12345,Display,ec_centred25_alpha_u05,1.0,3.330594062805176,3.3087416212965133,0.6604456923445134,3.0304653644561768,3.2015531063079834,3.3281543254852295,3.4546942710876465,3.624725341796875,1.0
12345,TV,ec_centred25_alpha_u05,2.0,4.796212196350098,4.752674783847383,0.9160612598758444,4.259607791900635,4.571752548217773,4.803619384765625,5.021347999572754,5.330358028411865,1.0
12345,Display,ec_centred25_alpha_u05,2.0,1.719457745552063,1.6566274345575358,3.79266391971278,1.5007750988006592,1.6222213506698608,1.7140297889709473,1.8135050535202026,1.949040412902832,1.0
12345,TV,ec_centred25_alpha_u05,3.0,4.03618049621582,3.9500693987004745,2.179989484328426,3.446728467941284,3.7827274799346924,4.0342864990234375,4.285914897918701,4.6382317543029785,1.0
12345,Display,ec_centred25_alpha_u05,3.0,1.0706603527069092,1.0135043695962682,5.63944121261255,0.9044384956359863,0.9931153059005737,1.0653419494628906,1.1409941911697388,1.2507997751235962,1.0
12345,TV,ec_centred25_alpha_u05,5.0,3.0107998847961426,2.8843011165097523,4.385768447070615,2.412796974182129,2.7264060974121094,3.005147933959961,3.2711989879608154,3.650308132171631,1.0
12345,Display,ec_centred25_alpha_u05,5.0,0.5436500310897827,0.504351018965314,7.79199617859232,0.4440836012363434,0.4954807758331299,0.5383007526397705,0.5864641070365906,0.6559440493583679,1.0
12345,TV,ec_centred25_alpha_u05,10.0,1.7320678234100342,1.5963216275592176,8.503687070779907,1.2464187145233154,1.4842275381088257,1.7070807218551636,1.946192741394043,2.2893919944763184,1.0
12345,Display,ec_centred25_alpha_u05,10.0,0.19264498353004456,0.17470693810381577,10.267506042358487,0.1521388590335846,0.17230579257011414,0.18978716433048248,0.210218608379364,0.24233728647232056,1.0
