seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
31337,truth,1.0,5.873170646623634,,,5.873170646623634,0.0,
31337,truth,2.0,4.759525752119274,,,4.759525752119274,0.0,
31337,truth,3.0,3.958813426919618,,,3.958813426919618,0.0,
31337,truth,5.0,2.8940257623082104,,,2.8940257623082104,0.0,
31337,truth,10.0,1.6042778053268394,,,1.6042778053268394,0.0,
31337,default,1.0,7.631073474884033,7.14010763168335,8.133467674255371,5.873170646623634,29.9310701838875,0.0
31337,default,2.0,4.74514627456665,4.257462978363037,5.236571788787842,4.759525752119274,-0.3021199653394313,1.0
31337,default,3.0,3.284780263900757,2.844813346862793,3.7661843299865723,3.958813426919618,-17.026141177441932,0.0
31337,default,5.0,1.8763885498046875,1.5447556972503662,2.250117540359497,2.8940257623082104,-35.16337780254859,0.0
31337,default,10.0,0.7477719187736511,0.5769370794296265,0.944557785987854,1.6042778053268394,-53.3888758985039,0.0
31337,ec_alpha_noisy,1.0,8.004377365112305,7.50787878036499,8.512330055236816,5.873170646623634,36.287158107926906,0.0
31337,ec_alpha_noisy,2.0,6.4888410568237305,5.8251752853393555,7.127785682678223,4.759525752119274,36.3337734633423,0.0
31337,ec_alpha_noisy,3.0,5.407648086547852,4.586005687713623,6.202005386352539,3.958813426919618,36.59769995161359,0.0
31337,ec_alpha_noisy,5.0,3.974029779434204,3.0973904132843018,4.868258953094482,2.8940257623082104,37.31839678803019,0.0
31337,ec_alpha_noisy,10.0,2.230435609817505,1.5198954343795776,3.0526366233825684,1.6042778053268394,39.030509704215376,1.0
