seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
1320,truth,1.0,5.86842961899998,,,5.86842961899998,0.0,
1320,truth,2.0,4.749306832200074,,,4.749306832200074,0.0,
1320,truth,3.0,3.9457982589352714,,,3.9457982589352714,0.0,
1320,truth,5.0,2.8790399483219855,,,2.8790399483219855,0.0,
1320,truth,10.0,1.5907222329206434,,,1.5907222329206434,0.0,
1320,default,1.0,6.333523273468018,5.765700817108154,6.895975112915039,5.86842961899998,7.925351152925519,1.0
1320,default,2.0,3.8659825325012207,3.3933305740356445,4.3550004959106445,4.749306832200074,-18.59901520175442,0.0
1320,default,3.0,2.649895191192627,2.2327065467834473,3.0956826210021973,3.9457982589352714,-32.8426083317379,0.0
1320,default,5.0,1.4991185665130615,1.195660948753357,1.8330873250961304,2.8790399483219855,-47.929914366530234,0.0
1320,default,10.0,0.5935831069946289,0.4419723451137543,0.7729249000549316,1.5907222329206434,-62.68467902753949,0.0
1320,ec_alpha_noisy,1.0,6.599687576293945,6.039813041687012,7.1678032875061035,5.86842961899998,12.460879737338937,0.0
1320,ec_alpha_noisy,2.0,5.180127143859863,4.5663299560546875,5.801583766937256,4.749306832200074,9.071225062546983,1.0
1320,ec_alpha_noisy,3.0,4.213316917419434,3.53214955329895,4.90935754776001,3.9457982589352714,6.779836193560218,1.0
1320,ec_alpha_noisy,5.0,2.9901418685913086,2.3112401962280273,3.7279276847839355,2.8790399483219855,3.8589919648067905,1.0
1320,ec_alpha_noisy,10.0,1.5967106819152832,1.0927603244781494,2.2040295600891113,1.5907222329206434,0.3764610106470112,1.0
