seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
2024,truth,1.0,5.872868436566219,,,5.872868436566219,0.0,
2024,truth,2.0,4.7570647761699165,,,4.7570647761699165,0.0,
2024,truth,3.0,3.9545104475557467,,,3.9545104475557467,0.0,
2024,truth,5.0,2.8874655562447047,,,2.8874655562447047,0.0,
2024,truth,10.0,1.5969673547983405,,,1.5969673547983405,0.0,
2024,default,1.0,7.995588779449463,7.404677391052246,8.587265968322754,5.872868436566219,36.144524022819205,0.0
2024,default,2.0,5.215528964996338,4.672353267669678,5.772163391113281,4.7570647761699165,9.637543535733538,1.0
2024,default,3.0,3.716733455657959,3.2248265743255615,4.238022327423096,3.9545104475557467,-6.01280474665975,1.0
2024,default,5.0,2.1970489025115967,1.811448097229004,2.6172714233398438,2.8874655562447047,-23.9108186845709,0.0
2024,default,10.0,0.9093465805053711,0.7030624151229858,1.1458187103271484,1.5969673547983405,-43.05791049684918,0.0
2024,ec_alpha_noisy,1.0,8.408823013305664,7.823878765106201,9.0176362991333,5.872868436566219,43.18085113144781,0.0
2024,ec_alpha_noisy,2.0,7.074123859405518,6.370914459228516,7.755707263946533,4.7570647761699165,48.70774715624429,0.0
2024,ec_alpha_noisy,3.0,6.065546989440918,5.2434587478637695,6.87761116027832,3.9545104475557467,53.383005807709715,0.0
2024,ec_alpha_noisy,5.0,4.647043228149414,3.7246816158294678,5.586265563964844,2.8874655562447047,60.93848178030319,0.0
2024,ec_alpha_noisy,10.0,2.7728896141052246,1.9528472423553467,3.6910693645477295,1.5969673547983405,73.63470867288801,0.0
