seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
96275,truth,1.0,5.8753120430837065,,,5.8753120430837065,0.0,
96275,truth,2.0,4.762685104958469,,,4.762685104958469,0.0,
96275,truth,3.0,3.9619446013282755,,,3.9619446013282755,0.0,
96275,truth,5.0,2.8963613356285403,,,2.8963613356285403,0.0,
96275,truth,10.0,1.6052226598291401,,,1.6052226598291401,0.0,
96275,default,1.0,5.577991962432861,5.175899982452393,5.9874749183654785,5.8753120430837065,-5.06049854834254,1.0
96275,default,2.0,3.6856279373168945,3.3221163749694824,4.054887771606445,4.762685104958469,-22.6144946370744,0.0
96275,default,3.0,2.6568236351013184,2.323390245437622,2.9987854957580566,3.9619446013282755,-32.941423910607035,0.0
96275,default,5.0,1.6012471914291382,1.3430745601654053,1.8736475706100464,2.8963613356285403,-44.71521312855632,0.0
96275,default,10.0,0.6862244606018066,0.5456873774528503,0.8409770727157593,1.6052226598291401,-57.250512481872875,0.0
96275,ec_alpha_noisy,1.0,5.8845438957214355,5.480035781860352,6.287642002105713,5.8753120430837065,0.15712957150244566,1.0
96275,ec_alpha_noisy,2.0,4.849756717681885,4.378270626068115,5.329484462738037,4.762685104958469,1.8282042756252226,1.0
96275,ec_alpha_noisy,3.0,4.094066619873047,3.5362439155578613,4.660844326019287,3.9619446013282755,3.3347770309679836,1.0
96275,ec_alpha_noisy,5.0,3.067962646484375,2.477864980697632,3.707606077194214,2.8963613356285403,5.92472039814036,1.0
96275,ec_alpha_noisy,10.0,1.7768160104751587,1.2836549282073975,2.35550594329834,1.6052226598291401,10.68969152630097,1.0
