seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
28214,truth,1.0,5.860954367376269,,,5.860954367376269,0.0,
28214,truth,2.0,4.734906487530882,,,4.734906487530882,0.0,
28214,truth,3.0,3.9288398981091093,,,3.9288398981091093,0.0,
28214,truth,5.0,2.862265509178291,,,2.862265509178291,0.0,
28214,truth,10.0,1.5790110883167165,,,1.5790110883167165,0.0,
28214,default,1.0,5.694998264312744,5.163918495178223,6.24739933013916,5.860954367376269,-2.831554259956093,1.0
28214,default,2.0,3.6393203735351562,3.201021671295166,4.100318908691406,4.734906487530882,-23.1384952771695,0.0
28214,default,3.0,2.5667757987976074,2.1776986122131348,2.9725584983825684,3.9288398981091093,-34.668353372379535,0.0
28214,default,5.0,1.5038193464279175,1.2101949453353882,1.8112659454345703,2.862265509178291,-47.46052238670063,0.0
28214,default,10.0,0.6208858489990234,0.4717903733253479,0.7915430665016174,1.5790110883167165,-60.678816406481964,0.0
28214,ec_alpha_noisy,1.0,5.914230823516846,5.372996807098389,6.462571620941162,5.860954367376269,0.9090064996432723,1.0
28214,ec_alpha_noisy,2.0,4.689810276031494,4.129122734069824,5.243773937225342,4.734906487530882,-0.9524203195595549,1.0
28214,ec_alpha_noisy,3.0,3.8433444499969482,3.237802028656006,4.454455852508545,3.9288398981091093,-2.1760990605218744,1.0
28214,ec_alpha_noisy,5.0,2.7567224502563477,2.172851324081421,3.401204824447632,2.862265509178291,-3.6873958262608197,1.0
28214,ec_alpha_noisy,10.0,1.4943019151687622,1.0556734800338745,2.0194895267486572,1.5790110883167165,-5.364697801980444,1.0
