seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
71064,truth,1.0,5.865992409776724,,,5.865992409776724,0.0,
71064,truth,2.0,4.744939231445999,,,4.744939231445999,0.0,
71064,truth,3.0,3.9409380011042225,,,3.9409380011042225,0.0,
71064,truth,5.0,2.8749349598879546,,,2.8749349598879546,0.0,
71064,truth,10.0,1.588986428763909,,,1.588986428763909,0.0,
71064,default,1.0,5.347654342651367,4.840473175048828,5.872503757476807,5.865992409776724,-8.836323522366884,1.0
71064,default,2.0,3.3054990768432617,2.8723959922790527,3.7721331119537354,4.744939231445999,-30.336324331894005,0.0
71064,default,3.0,2.285224199295044,1.9071757793426514,2.694650650024414,3.9409380011042225,-42.013190802424695,0.0
71064,default,5.0,1.3078813552856445,1.032971978187561,1.6135423183441162,2.8749349598879546,-54.50744543672678,0.0
71064,default,10.0,0.52623450756073,0.3864635229110718,0.685253381729126,1.588986428763909,-66.88237872679039,0.0
71064,ec_alpha_noisy,1.0,5.732759952545166,5.224676132202148,6.277152061462402,5.865992409776724,-2.2712688309910245,1.0
71064,ec_alpha_noisy,2.0,4.706958770751953,4.136499881744385,5.301776885986328,4.744939231445999,-0.8004414564961926,1.0
71064,ec_alpha_noisy,3.0,3.9632272720336914,3.333705425262451,4.623973846435547,3.9409380011042225,0.5655828872015656,1.0
71064,ec_alpha_noisy,5.0,2.9599862098693848,2.301055908203125,3.686662197113037,2.8749349598879546,2.9583712733711742,1.0
71064,ec_alpha_noisy,10.0,1.7074229717254639,1.1759366989135742,2.3721377849578857,1.588986428763909,7.453590591940307,1.0
