seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
77175,truth,1.0,5.863815971035743,,,5.863815971035743,0.0,
77175,truth,2.0,4.740905729201347,,,4.740905729201347,0.0,
77175,truth,3.0,3.9362334826751146,,,3.9362334826751146,0.0,
77175,truth,5.0,2.8704101412246517,,,2.8704101412246517,0.0,
77175,truth,10.0,1.5860175644204322,,,1.5860175644204322,0.0,
77175,default,1.0,5.504150867462158,5.0106353759765625,6.002820014953613,5.863815971035743,-6.133635594127562,1.0
77175,default,2.0,3.5105082988739014,3.080388307571411,3.9553840160369873,4.740905729201347,-25.952792580305506,0.0
77175,default,3.0,2.4722416400909424,2.092911958694458,2.8744735717773438,3.9362334826751146,-37.19270843632031,0.0
77175,default,5.0,1.4452487230300903,1.1609514951705933,1.7520411014556885,2.8704101412246517,-49.65009695745154,0.0
77175,default,10.0,0.5946751832962036,0.44703567028045654,0.758429765701294,1.5860175644204322,-62.50513256367929,0.0
77175,ec_alpha_noisy,1.0,5.761379241943359,5.274811744689941,6.272304534912109,5.863815971035743,-1.7469294670632407,1.0
77175,ec_alpha_noisy,2.0,4.479948043823242,3.970167398452759,5.008616924285889,4.740905729201347,-5.504384610956303,1.0
77175,ec_alpha_noisy,3.0,3.6171276569366455,3.074105739593506,4.195082664489746,3.9362334826751146,-8.10688256026928,1.0
77175,ec_alpha_noisy,5.0,2.538785219192505,2.002393960952759,3.1361031532287598,2.8704101412246517,-11.553224303014066,1.0
77175,ec_alpha_noisy,10.0,1.3324438333511353,0.9450109004974365,1.80854070186615,1.5860175644204322,-15.988078364186254,1.0
