seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
41172,truth,1.0,5.860773378465708,,,5.860773378465708,0.0,
41172,truth,2.0,4.735688374737474,,,4.735688374737474,0.0,
41172,truth,3.0,3.930829585313996,,,3.930829585313996,0.0,
41172,truth,5.0,2.8653955530517963,,,2.8653955530517963,0.0,
41172,truth,10.0,1.582516258320173,,,1.582516258320173,0.0,
41172,default,1.0,5.285313129425049,4.820860862731934,5.771240711212158,5.860773378465708,-9.818844918233449,0.0
41172,default,2.0,3.466163158416748,3.0741796493530273,3.877328872680664,4.735688374737474,-26.807617306345723,0.0
41172,default,3.0,2.485651969909668,2.136056661605835,2.850736141204834,3.930829585313996,-36.76520653054174,0.0
41172,default,5.0,1.487261176109314,1.2195703983306885,1.7647415399551392,2.8653955530517963,-48.09578124300141,0.0
41172,default,10.0,0.6305738687515259,0.48508045077323914,0.7855194807052612,1.582516258320173,-60.153719405014236,0.0
41172,ec_alpha_noisy,1.0,5.5739946365356445,5.089730262756348,6.069877624511719,5.860773378465708,-4.893189403701859,1.0
41172,ec_alpha_noisy,2.0,4.7499494552612305,4.243838310241699,5.246260643005371,4.735688374737474,0.3011406029128194,1.0
41172,ec_alpha_noisy,3.0,4.117480278015137,3.5517728328704834,4.6633477210998535,3.930829585313996,4.748379156361482,1.0
41172,ec_alpha_noisy,5.0,3.2117974758148193,2.596012830734253,3.8194704055786133,2.8653955530517963,12.089148473553223,1.0
41172,ec_alpha_noisy,10.0,1.979331135749817,1.4409035444259644,2.5601024627685547,1.582516258320173,25.074932111652327,1.0
