seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
61225,truth,1.0,5.8753131055793295,,,5.8753131055793295,0.0,
61225,truth,2.0,4.762306834976662,,,4.762306834976662,0.0,
61225,truth,3.0,3.9610506902276557,,,3.9610506902276557,0.0,
61225,truth,5.0,2.8948710505761293,,,2.8948710505761293,0.0,
61225,truth,10.0,1.6034636299378073,,,1.6034636299378073,0.0,
61225,default,1.0,5.247500896453857,4.824981212615967,5.668965816497803,5.8753131055793295,-10.685595777513335,0.0
61225,default,2.0,3.2824137210845947,2.8858981132507324,3.6797807216644287,4.762306834976662,-31.07513155227679,0.0
61225,default,3.0,2.286648988723755,1.9365843534469604,2.6462507247924805,3.9610506902276557,-42.27165548865185,0.0
61225,default,5.0,1.3218284845352173,1.0656201839447021,1.597410798072815,2.8948710505761293,-54.33895115044414,0.0
61225,default,10.0,0.539280116558075,0.40825286507606506,0.688936173915863,1.6034636299378073,-66.36779865228426,0.0
61225,ec_alpha_noisy,1.0,5.517822265625,5.082723140716553,5.946571350097656,5.8753131055793295,-6.084626189791454,1.0
61225,ec_alpha_noisy,2.0,4.058894634246826,3.55562424659729,4.564187049865723,4.762306834976662,-14.77040907073941,0.0
61225,ec_alpha_noisy,3.0,3.1501400470733643,2.6220827102661133,3.7085320949554443,3.9610506902276557,-20.472109714599117,0.0
61225,ec_alpha_noisy,5.0,2.095029354095459,1.6102030277252197,2.630337715148926,2.8948710505761293,-27.62961397957564,0.0
61225,ec_alpha_noisy,10.0,1.0231565237045288,0.7066301703453064,1.4136394262313843,1.6034636299378073,-36.19084932133987,0.0
