seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
93612,truth,1.0,5.862357317154121,,,5.862357317154121,0.0,
93612,truth,2.0,4.737284744515069,,,4.737284744515069,0.0,
93612,truth,3.0,3.9311997620119503,,,3.9311997620119503,0.0,
93612,truth,5.0,2.8634659574460284,,,2.8634659574460284,0.0,
93612,truth,10.0,1.578200759938773,,,1.578200759938773,0.0,
93612,default,1.0,4.764616966247559,4.3708720207214355,5.164477348327637,5.862357317154121,-18.725237844073618,0.0
93612,default,2.0,3.0966830253601074,2.752622365951538,3.4368948936462402,4.737284744515069,-34.631688987124654,0.0
93612,default,3.0,2.2112696170806885,1.9089910984039307,2.518636465072632,3.9311997620119503,-43.75076946105171,0.0
93612,default,5.0,1.3193949460983276,1.0913991928100586,1.5598258972167969,2.8634659574460284,-53.92314887950973,0.0
93612,default,10.0,0.5610019564628601,0.43974068760871887,0.6944618225097656,1.578200759938773,-64.45306765125216,0.0
93612,ec_alpha_noisy,1.0,5.017519474029541,4.626898765563965,5.430238246917725,5.862357317154121,-14.411230797079867,0.0
93612,ec_alpha_noisy,2.0,3.995516538619995,3.5559895038604736,4.429703712463379,4.737284744515069,-15.658087826658706,0.0
93612,ec_alpha_noisy,3.0,3.286501169204712,2.8121726512908936,3.7795562744140625,3.9311997620119503,-16.399537846870636,0.0
93612,ec_alpha_noisy,5.0,2.372410297393799,1.8974403142929077,2.910632848739624,2.8634659574460284,-17.148995914385168,1.0
93612,ec_alpha_noisy,10.0,1.3022853136062622,0.9397199749946594,1.7484571933746338,1.578200759938773,-17.482911764864127,1.0
