seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
42,truth,1.0,5.870535179062455,,,5.870535179062455,0.0,
42,truth,2.0,4.753827972606016,,,4.753827972606016,0.0,
42,truth,3.0,3.951643566914736,,,3.951643566914736,0.0,
42,truth,5.0,2.8862898713600096,,,2.8862898713600096,0.0,
42,truth,10.0,1.598081317174851,,,1.598081317174851,0.0,
42,default,1.0,5.907347679138184,5.398914813995361,6.421126842498779,5.870535179062455,0.6270723018068747,1.0
42,default,2.0,3.969774007797241,3.5333778858184814,4.413702964782715,4.753827972606016,-16.493107645604642,0.0
42,default,3.0,2.8895955085754395,2.4937219619750977,3.2910983562469482,3.951643566914736,-26.87610965805034,0.0
42,default,5.0,1.7595068216323853,1.4527508020401,2.0747900009155273,2.8862898713600096,-39.03915060328601,0.0
42,default,10.0,0.7601077556610107,0.5915827751159668,0.9418532848358154,1.598081317174851,-52.436227900795544,0.0
42,ec_alpha_noisy,1.0,6.264875888824463,5.746471881866455,6.799503803253174,5.870535179062455,6.717287227379942,1.0
42,ec_alpha_noisy,2.0,5.299844741821289,4.7340168952941895,5.868326663970947,4.753827972606016,11.485833571633218,1.0
42,ec_alpha_noisy,3.0,4.56560754776001,3.943166971206665,5.208468437194824,3.951643566914736,15.536927115231425,1.0
42,ec_alpha_noisy,5.0,3.524984359741211,2.835477590560913,4.240060806274414,2.8862898713600096,22.12856354861721,1.0
42,ec_alpha_noisy,10.0,2.132917881011963,1.5382428169250488,2.790036678314209,1.598081317174851,33.467418590601916,1.0
