seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
42975,truth,1.0,5.867615629178714,,,5.867615629178714,0.0,
42975,truth,2.0,4.747706735706517,,,4.747706735706517,0.0,
42975,truth,3.0,3.9440502589811053,,,3.9440502589811053,0.0,
42975,truth,5.0,2.877764167237431,,,2.877764167237431,0.0,
42975,truth,10.0,1.5906883852761662,,,1.5906883852761662,0.0,
42975,default,1.0,5.57964563369751,5.090895175933838,6.072414875030518,5.867615629178714,-4.907785609697668,1.0
42975,default,2.0,3.590639114379883,3.172091245651245,4.01347017288208,4.747706735706517,-24.371084520123553,0.0
42975,default,3.0,2.54481840133667,2.1733052730560303,2.9226362705230713,3.9440502589811053,-35.47702908851645,0.0
42975,default,5.0,1.501389503479004,1.2246017456054688,1.790111780166626,2.877764167237431,-47.827917222268646,0.0
42975,default,10.0,0.6267098188400269,0.48090505599975586,0.783633828163147,1.5906883852761662,-60.60134564123185,0.0
42975,ec_alpha_noisy,1.0,5.854148864746094,5.365575313568115,6.355121612548828,5.867615629178714,-0.22950999662711968,1.0
42975,ec_alpha_noisy,2.0,4.532271385192871,4.01419734954834,5.075770378112793,4.747706735706517,-4.537671817288147,1.0
42975,ec_alpha_noisy,3.0,3.6483170986175537,3.069455146789551,4.23944616317749,3.9440502589811053,-7.498209732244909,1.0
42975,ec_alpha_noisy,5.0,2.5508854389190674,2.0004541873931885,3.156156301498413,2.877764167237431,-11.358774010733397,1.0
42975,ec_alpha_noisy,10.0,1.3336044549942017,0.9386172294616699,1.8036879301071167,1.5906883852761662,-16.161803446960555,1.0
