seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
28767,truth,1.0,5.856110877069851,,,5.856110877069851,0.0,
28767,truth,2.0,4.724420741186174,,,4.724420741186174,0.0,
28767,truth,3.0,3.915517516387093,,,3.915517516387093,0.0,
28767,truth,5.0,2.8465133472021664,,,2.8465133472021664,0.0,
28767,truth,10.0,1.5643743099784406,,,1.5643743099784406,0.0,
28767,default,1.0,5.269207000732422,4.781583309173584,5.790580749511719,5.856110877069851,-10.022075890596705,0.0
28767,default,2.0,3.324117660522461,2.896568536758423,3.7699785232543945,4.724420741186174,-29.63967769543182,0.0
28767,default,3.0,2.3248794078826904,1.9474890232086182,2.7136330604553223,3.915517516387093,-40.623955884434615,0.0
28767,default,5.0,1.3475353717803955,1.070022702217102,1.6344473361968994,2.8465133472021664,-52.6601421663845,0.0
28767,default,10.0,0.5488094091415405,0.40862706303596497,0.7059821486473083,1.5643743099784406,-64.91828038590688,0.0
28767,ec_alpha_noisy,1.0,5.614356517791748,5.117679595947266,6.123668670654297,5.856110877069851,-4.128240812938067,1.0
28767,ec_alpha_noisy,2.0,4.559684753417969,4.02619743347168,5.130199432373047,4.724420741186174,-3.4869034066353,1.0
28767,ec_alpha_noisy,3.0,3.805217742919922,3.22126841545105,4.436666488647461,3.915517516387093,-2.8169909342902533,1.0
28767,ec_alpha_noisy,5.0,2.802339792251587,2.178868293762207,3.43801212310791,2.8465133472021664,-1.5518478068615948,1.0
28767,ec_alpha_noisy,10.0,1.5786726474761963,1.0914911031723022,2.1317803859710693,1.5643743099784406,0.9139972068419322,1.0
