seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
32226,truth,1.0,5.870250024962922,,,5.870250024962922,0.0,
32226,truth,2.0,4.752513009545052,,,4.752513009545052,0.0,
32226,truth,3.0,3.949512923395774,,,3.949512923395774,0.0,
32226,truth,5.0,2.8831047446804257,,,2.8831047446804257,0.0,
32226,truth,10.0,1.5946615378520725,,,1.5946615378520725,0.0,
32226,default,1.0,5.415261268615723,4.9608154296875,5.857883453369141,5.870250024962922,-7.750756005491832,0.0
32226,default,2.0,3.382272958755493,2.9609575271606445,3.7950618267059326,4.752513009545052,-28.8319053106754,0.0
32226,default,3.0,2.35235595703125,1.9892387390136719,2.7274892330169678,3.949512923395774,-40.439340175428406,0.0
32226,default,5.0,1.3554638624191284,1.0925023555755615,1.6403409242630005,2.8831047446804257,-52.98596539303419,0.0
32226,default,10.0,0.5492517352104187,0.41770613193511963,0.698775053024292,1.5946615378520725,-65.5568456269264,0.0
32226,ec_alpha_noisy,1.0,5.7352471351623535,5.306988716125488,6.18187141418457,5.870250024962922,-2.299780916084937,1.0
32226,ec_alpha_noisy,2.0,4.453217029571533,3.954498052597046,4.958775997161865,4.752513009545052,-6.29763620578011,1.0
32226,ec_alpha_noisy,3.0,3.5927743911743164,3.0362212657928467,4.168186664581299,3.949512923395774,-9.03246904468249,1.0
32226,ec_alpha_noisy,5.0,2.520235776901245,1.9721001386642456,3.128696918487549,2.8831047446804257,-12.58604871878848,1.0
32226,ec_alpha_noisy,10.0,1.3234368562698364,0.923012375831604,1.8090085983276367,1.5946615378520725,-17.00829142386928,1.0
