seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
62256,truth,1.0,5.862932167985744,,,5.862932167985744,0.0,
62256,truth,2.0,4.739521267192919,,,4.739521267192919,0.0,
62256,truth,3.0,3.9353827853527816,,,3.9353827853527816,0.0,
62256,truth,5.0,2.870273076194272,,,2.870273076194272,0.0,
62256,truth,10.0,1.5868343876321205,,,1.5868343876321205,0.0,
62256,default,1.0,5.246126174926758,4.850587368011475,5.653649806976318,5.862932167985744,-10.520435430364106,0.0
62256,default,2.0,3.209216356277466,2.8497297763824463,3.584129810333252,4.739521267192919,-32.28817478905013,0.0
62256,default,3.0,2.205703020095825,1.8892968893051147,2.544703483581543,3.9353827853527816,-43.95200821873549,0.0
62256,default,5.0,1.2544560432434082,1.025700330734253,1.5093079805374146,2.870273076194272,-56.294888676351796,0.0
62256,default,10.0,0.5018708109855652,0.3863714337348938,0.6377639770507812,1.5868343876321205,-68.37282989975668,0.0
62256,ec_alpha_noisy,1.0,5.602588176727295,5.1851630210876465,6.009141445159912,5.862932167985744,-4.440508329263048,1.0
62256,ec_alpha_noisy,2.0,4.436957836151123,3.9036011695861816,4.931046485900879,4.739521267192919,-6.383839505819877,1.0
62256,ec_alpha_noisy,3.0,3.6353225708007812,3.0397934913635254,4.239074230194092,3.9353827853527816,-7.624676706642197,1.0
62256,ec_alpha_noisy,5.0,2.6099257469177246,2.0240886211395264,3.2654526233673096,2.870273076194272,-9.07047247301448,1.0
62256,ec_alpha_noisy,10.0,1.4210026264190674,0.9750010371208191,1.9855940341949463,1.5868343876321205,-10.45047690581673,1.0
