seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
31337,truth,1.0,5.873171490100183,,,5.873171490100183,0.0,
31337,truth,2.0,4.7595264356594935,,,4.7595264356594935,0.0,
31337,truth,3.0,3.958813995465381,,,3.958813995465381,0.0,
31337,truth,5.0,2.894026177934285,,,2.894026177934285,0.0,
31337,truth,10.0,1.6042780357255095,,,1.6042780357255095,0.0,
31337,default,1.0,5.713242053985596,5.288665771484375,6.1629815101623535,5.873171490100183,-2.7230506785671738,1.0
31337,default,2.0,3.7549214363098145,3.3554930686950684,4.156044006347656,4.7595264356594935,-21.107246969424132,0.0
31337,default,3.0,2.6960341930389404,2.327113151550293,3.0673916339874268,3.958813995465381,-31.89793215525888,0.0
31337,default,5.0,1.6150920391082764,1.3318583965301514,1.9069287776947021,2.894026177934285,-44.192210442923276,0.0
31337,default,10.0,0.6851573586463928,0.5342158079147339,0.8497790694236755,1.6042780357255095,-57.291856935724915,0.0
31337,ec_alpha_noisy,1.0,6.074459075927734,5.6503586769104,6.524874210357666,5.873171490100183,3.427238352682904,1.0
31337,ec_alpha_noisy,2.0,5.19512414932251,4.696401596069336,5.70496129989624,4.7595264356594935,9.152123001133372,1.0
31337,ec_alpha_noisy,3.0,4.516846179962158,3.939490556716919,5.098817825317383,3.958813995465381,14.095943510757891,1.0
31337,ec_alpha_noisy,5.0,3.539910078048706,2.884021043777466,4.207860469818115,2.894026177934285,22.31783198918553,1.0
31337,ec_alpha_noisy,10.0,2.198051691055298,1.584816575050354,2.8801958560943604,1.6042780357255095,37.01189208523095,1.0
