seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
44329,truth,1.0,5.874891780896793,,,5.874891780896793,0.0,
44329,truth,2.0,4.761372733716325,,,4.761372733716325,0.0,
44329,truth,3.0,3.9598656781908255,,,3.9598656781908255,0.0,
44329,truth,5.0,2.893318819848053,,,2.893318819848053,0.0,
44329,truth,10.0,1.6016747656967767,,,1.6016747656967767,0.0,
44329,default,1.0,5.246194839477539,4.793266296386719,5.681205749511719,5.874891780896793,-10.701421657903031,0.0
44329,default,2.0,3.426180124282837,3.014775276184082,3.8306972980499268,4.761372733716325,-28.042177836208793,0.0
44329,default,3.0,2.450086832046509,2.095944404602051,2.825308322906494,3.9598656781908255,-38.127021693172715,0.0
44329,default,5.0,1.4607576131820679,1.1924532651901245,1.7500953674316406,2.893318819848053,-49.51273246621394,0.0
44329,default,10.0,0.6167629361152649,0.47442346811294556,0.7762206792831421,1.6016747656967767,-61.492623263815084,0.0
44329,ec_alpha_noisy,1.0,5.532702922821045,5.078517913818359,5.985838413238525,5.874891780896793,-5.8245984919830125,1.0
44329,ec_alpha_noisy,2.0,4.532459259033203,4.024053573608398,5.0230488777160645,4.761372733716325,-4.807720115296476,1.0
44329,ec_alpha_noisy,3.0,3.8077375888824463,3.2362587451934814,4.371273517608643,3.9598656781908255,-3.8417487276458107,1.0
44329,ec_alpha_noisy,5.0,2.832073211669922,2.244772434234619,3.452239751815796,2.893318819848053,-2.1167943110171117,1.0
44329,ec_alpha_noisy,10.0,1.6202709674835205,1.1514291763305664,2.1646664142608643,1.6016747656967767,1.1610473102917407,1.0
