seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
16847,truth,1.0,5.8635897501494725,,,5.8635897501494725,0.0,
16847,truth,2.0,4.740158391034578,,,4.740158391034578,0.0,
16847,truth,3.0,3.9351861441101232,,,3.9351861441101232,0.0,
16847,truth,5.0,2.8690475545283465,,,2.8690475545283465,0.0,
16847,truth,10.0,1.5847437529543456,,,1.5847437529543456,0.0,
16847,default,1.0,5.175452709197998,4.719030380249023,5.62624454498291,5.8635897501494725,-11.73576376031309,0.0
16847,default,2.0,3.2648496627807617,2.8777201175689697,3.6678659915924072,4.740158391034578,-31.12361669272866,0.0
16847,default,3.0,2.286194086074829,1.9519829750061035,2.6535511016845703,3.9351861441101232,-41.90378796955706,0.0
16847,default,5.0,1.3294721841812134,1.0741081237792969,1.604380488395691,2.8690475545283465,-53.6615493848177,0.0
16847,default,10.0,0.5455796122550964,0.414971262216568,0.6919412612915039,1.5847437529543456,-65.5730075453521,0.0
16847,ec_alpha_noisy,1.0,5.451407432556152,4.999091148376465,5.904806137084961,5.8635897501494725,-7.029521763230672,1.0
16847,ec_alpha_noisy,2.0,4.1978960037231445,3.6978213787078857,4.701842308044434,4.740158391034578,-11.43975248458059,0.0
16847,ec_alpha_noisy,3.0,3.3674063682556152,2.8279690742492676,3.9348652362823486,3.9351861441101232,-14.428282552893112,0.0
16847,ec_alpha_noisy,5.0,2.3443973064422607,1.8112143278121948,2.923748254776001,2.8690475545283465,-18.28656507481051,1.0
16847,ec_alpha_noisy,10.0,1.2196122407913208,0.8405766487121582,1.666139841079712,1.5847437529543456,-23.040413409570558,1.0
