seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
78122,truth,1.0,5.8721773827955195,,,5.8721773827955195,0.0,
78122,truth,2.0,4.755904864807442,,,4.755904864807442,0.0,
78122,truth,3.0,3.9530804024077164,,,3.9530804024077164,0.0,
78122,truth,5.0,2.8859039579400334,,,2.8859039579400334,0.0,
78122,truth,10.0,1.5953191036880365,,,1.5953191036880365,0.0,
78122,default,1.0,6.457373142242432,5.949149131774902,6.984512805938721,5.8721773827955195,9.965566795741498,0.0
78122,default,2.0,4.342339515686035,3.890427350997925,4.797956466674805,4.755904864807442,-8.695828888035406,1.0
78122,default,3.0,3.159832000732422,2.748133420944214,3.578721761703491,3.9530804024077164,-20.0665891134455,0.0
78122,default,5.0,1.9211846590042114,1.5986384153366089,2.255234718322754,2.8859039579400334,-33.428669595243264,0.0
78122,default,10.0,0.8264443874359131,0.6466953754425049,1.013919711112976,1.5953191036880365,-48.19566909683771,0.0
78122,ec_alpha_noisy,1.0,6.8289923667907715,6.306124210357666,7.367421627044678,5.8721773827955195,16.29404089185993,0.0
78122,ec_alpha_noisy,2.0,5.911219120025635,5.3355326652526855,6.489401340484619,4.755904864807442,24.292207015477587,0.0
78122,ec_alpha_noisy,3.0,5.187749862670898,4.531733512878418,5.831620216369629,3.9530804024077164,31.233097599309588,0.0
78122,ec_alpha_noisy,5.0,4.121753692626953,3.3865528106689453,4.850264549255371,2.8859039579400334,42.823661240933085,0.0
78122,ec_alpha_noisy,10.0,2.6099495887756348,1.9264930486679077,3.3573977947235107,1.5953191036880365,63.600472328200006,0.0
