seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
3573,truth,1.0,5.853780277886628,,,5.853780277886628,0.0,
3573,truth,2.0,4.721626405174083,,,4.721626405174083,0.0,
3573,truth,3.0,3.913583061249097,,,3.913583061249097,0.0,
3573,truth,5.0,2.8467681663691025,,,2.8467681663691025,0.0,
3573,truth,10.0,1.566992908655817,,,1.566992908655817,0.0,
3573,default,1.0,5.909608364105225,5.388298988342285,6.456783294677734,5.853780277886628,0.9537099714776565,1.0
3573,default,2.0,3.829798936843872,3.3792145252227783,4.291902542114258,4.721626405174083,-18.888141326745444,0.0
3573,default,3.0,2.724395513534546,2.319998025894165,3.1307380199432373,3.913583061249097,-30.3861583899793,0.0
3573,default,5.0,1.6122229099273682,1.309807538986206,1.9197375774383545,2.8467681663691025,-43.366554081442096,0.0
3573,default,10.0,0.6726056933403015,0.5150665640830994,0.8408152461051941,1.566992908655817,-57.07666003943377,0.0
3573,ec_alpha_noisy,1.0,6.270108222961426,5.756784439086914,6.805392265319824,5.853780277886628,7.112121147551909,1.0
3573,ec_alpha_noisy,2.0,5.291870594024658,4.733210563659668,5.836820602416992,4.721626405174083,12.077283120614668,0.0
3573,ec_alpha_noisy,3.0,4.551951885223389,3.915062665939331,5.153031826019287,3.913583061249097,16.311620680679862,0.0
3573,ec_alpha_noisy,5.0,3.508626699447632,2.8396894931793213,4.188827037811279,2.8467681663691025,23.2494707822553,1.0
3573,ec_alpha_noisy,10.0,2.120633840560913,1.528730869293213,2.7754156589508057,1.566992908655817,35.33142548679529,1.0
