seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
1320,truth,1.0,5.86842961899998,,,5.86842961899998,0.0,
1320,truth,2.0,4.749306832200074,,,4.749306832200074,0.0,
1320,truth,3.0,3.9457982589352714,,,3.9457982589352714,0.0,
1320,truth,5.0,2.8790399483219855,,,2.8790399483219855,0.0,
1320,truth,10.0,1.5907222329206434,,,1.5907222329206434,0.0,
1320,default,1.0,5.33500862121582,4.787054538726807,5.899539470672607,5.86842961899998,-9.089671895478201,1.0
1320,default,2.0,3.3335580825805664,2.861133337020874,3.822483539581299,4.749306832200074,-29.80958694900061,0.0
1320,default,3.0,2.3193044662475586,1.920013189315796,2.747492551803589,3.9457982589352714,-41.22090603604766,0.0
1320,default,5.0,1.3371927738189697,1.051928162574768,1.6536107063293457,2.8790399483219855,-53.554212590959814,0.0
1320,default,10.0,0.5424805879592896,0.39964962005615234,0.7050551772117615,1.5907222329206434,-65.89721469075913,0.0
1320,ec_alpha_noisy,1.0,5.732936382293701,5.19966983795166,6.303014278411865,5.86842961899998,-2.3088499905936977,1.0
1320,ec_alpha_noisy,2.0,4.599331855773926,4.033266544342041,5.177212715148926,4.749306832200074,-3.1578287469094413,1.0
1320,ec_alpha_noisy,3.0,3.8028485774993896,3.185194969177246,4.4208903312683105,3.9457982589352714,-3.62283299994296,1.0
1320,ec_alpha_noisy,5.0,2.76334285736084,2.148120880126953,3.41792893409729,2.8790399483219855,-4.018599708162385,1.0
1320,ec_alpha_noisy,10.0,1.5270979404449463,1.056015133857727,2.088451862335205,1.5907222329206434,-3.999711021758956,1.0
