seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
6928,truth,1.0,5.865073978517839,,,5.865073978517839,0.0,
6928,truth,2.0,4.74284264806476,,,4.74284264806476,0.0,
6928,truth,3.0,3.93844735877861,,,3.93844735877861,0.0,
6928,truth,5.0,2.87226284361738,,,2.87226284361738,0.0,
6928,truth,10.0,1.586802910648817,,,1.586802910648817,0.0,
6928,default,1.0,5.591781139373779,5.022159099578857,6.139011859893799,5.865073978517839,-4.659665677620717,1.0
6928,default,2.0,3.439671277999878,2.9651505947113037,3.9297807216644287,4.74284264806476,-27.476588762577226,0.0
6928,default,3.0,2.3678014278411865,1.956417441368103,2.7992208003997803,3.93844735877861,-39.879825419947004,0.0
6928,default,5.0,1.3453229665756226,1.0498660802841187,1.6700230836868286,2.87226284361738,-53.161564946427454,0.0
6928,default,10.0,0.5342526435852051,0.3900618255138397,0.7012312412261963,1.586802910648817,-66.33150594822402,0.0
6928,ec_alpha_noisy,1.0,6.0653300285339355,5.508151054382324,6.647006988525391,5.865073978517839,3.4143823377092986,1.0
6928,ec_alpha_noisy,2.0,4.950329303741455,4.306887149810791,5.596670627593994,4.74284264806476,4.3747320135395285,1.0
6928,ec_alpha_noisy,3.0,4.146908283233643,3.441547155380249,4.875147342681885,3.93844735877861,5.292972216332492,1.0
6928,ec_alpha_noisy,5.0,3.0707783699035645,2.3580539226531982,3.8315398693084717,2.87226284361738,6.91146796426787,1.0
6928,ec_alpha_noisy,10.0,1.743217945098877,1.1759306192398071,2.403754711151123,1.586802910648817,9.857243984138165,1.0
