seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
21877,truth,1.0,5.874457391682181,,,5.874457391682181,0.0,
21877,truth,2.0,4.760115607244989,,,4.760115607244989,0.0,
21877,truth,3.0,3.957954916407037,,,3.957954916407037,0.0,
21877,truth,5.0,2.891086366153909,,,2.891086366153909,0.0,
21877,truth,10.0,1.5998505762790431,,,1.5998505762790431,0.0,
21877,default,1.0,5.092889308929443,4.600186347961426,5.5795392990112305,5.874457391682181,-13.304515304841324,0.0
21877,default,2.0,3.2126986980438232,2.8036465644836426,3.6437971591949463,4.760115607244989,-32.50796906793539,0.0
21877,default,3.0,2.249236583709717,1.891180396080017,2.6320064067840576,3.957954916407037,-43.17174825852905,0.0
21877,default,5.0,1.307736873626709,1.0427135229110718,1.5913023948669434,2.891086366153909,-54.766592622882214,0.0
21877,default,10.0,0.5369231700897217,0.4036843478679657,0.6895841360092163,1.5998505762790431,-66.43916762911036,0.0
21877,ec_alpha_noisy,1.0,5.370095729827881,4.853151798248291,5.868765354156494,5.874457391682181,-8.585672313641101,0.0
21877,ec_alpha_noisy,2.0,4.026035308837891,3.5093419551849365,4.551405429840088,4.760115607244989,-15.42148046341173,0.0
21877,ec_alpha_noisy,3.0,3.1659836769104004,2.6303248405456543,3.74328875541687,3.957954916407037,-20.009607391273022,0.0
21877,ec_alpha_noisy,5.0,2.142739772796631,1.663194179534912,2.7007691860198975,2.891086366153909,-25.88461562816693,0.0
21877,ec_alpha_noisy,10.0,1.0706766843795776,0.7472432255744934,1.4773173332214355,1.5998505762790431,-33.07645724829042,0.0
