seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
7,truth,1.0,5.872906102707943,,,5.872906102707943,0.0,
7,truth,2.0,4.757403177551883,,,4.757403177551883,0.0,
7,truth,3.0,3.9549705556412755,,,3.9549705556412755,0.0,
7,truth,5.0,2.888211566346235,,,2.888211566346235,0.0,
7,truth,10.0,1.597669651355073,,,1.597669651355073,0.0,
7,default,1.0,5.337937355041504,4.930667877197266,5.7396039962768555,5.872906102707943,-9.109097579812653,0.0
7,default,2.0,3.4567298889160156,3.087782382965088,3.8547377586364746,4.757403177551883,-27.339984443050337,0.0
7,default,3.0,2.4598746299743652,2.1223559379577637,2.828146457672119,3.9549705556412755,-37.80295970937991,0.0
7,default,5.0,1.4587209224700928,1.2034319639205933,1.7446374893188477,2.888211566346235,-49.493972689976296,0.0
7,default,10.0,0.612755537033081,0.4746150076389313,0.7704930901527405,1.597669651355073,-61.64691890383167,0.0
7,ec_alpha_noisy,1.0,5.607560634613037,5.225095272064209,6.027904033660889,5.872906102707943,-4.518128903381536,1.0
7,ec_alpha_noisy,2.0,4.518581867218018,4.070892333984375,4.97860860824585,4.757403177551883,-5.019993080694929,1.0
7,ec_alpha_noisy,3.0,3.7485392093658447,3.237128734588623,4.277747631072998,3.9549705556412755,-5.21954192505889,1.0
7,ec_alpha_noisy,5.0,2.7374048233032227,2.2009952068328857,3.335986614227295,2.888211566346235,-5.221457624511627,1.0
7,ec_alpha_noisy,10.0,1.5248280763626099,1.097874402999878,2.037050485610962,1.597669651355073,-4.5592388220357165,1.0
