seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
35532,truth,1.0,5.8778584642850005,,,5.8778584642850005,0.0,
35532,truth,2.0,4.768396242914903,,,4.768396242914903,0.0,
35532,truth,3.0,3.969215445420201,,,3.969215445420201,0.0,
35532,truth,5.0,2.904754879512911,,,2.904754879512911,0.0,
35532,truth,10.0,1.6126128424860697,,,1.6126128424860697,0.0,
35532,default,1.0,5.371777534484863,4.902925491333008,5.8520660400390625,5.8778584642850005,-8.609954337539472,0.0
35532,default,2.0,3.464658260345459,3.064478635787964,3.8690621852874756,4.768396242914903,-27.341225773898227,0.0
35532,default,3.0,2.4590506553649902,2.1133220195770264,2.8246371746063232,3.969215445420201,-38.04693423224692,0.0
35532,default,5.0,1.4530081748962402,1.196291208267212,1.7317836284637451,2.904754879512911,-49.97828611480324,0.0
35532,default,10.0,0.6070486903190613,0.47128939628601074,0.7598552703857422,1.6126128424860697,-62.35620389930603,0.0
35532,ec_alpha_noisy,1.0,5.543735504150391,5.0561699867248535,6.042036533355713,5.8778584642850005,-5.684433576698133,1.0
35532,ec_alpha_noisy,2.0,4.117929458618164,3.606187343597412,4.654401779174805,4.768396242914903,-13.641206627138668,0.0
35532,ec_alpha_noisy,3.0,3.217453956604004,2.702512741088867,3.779695749282837,3.969215445420201,-18.939800551355855,0.0
35532,ec_alpha_noisy,5.0,2.158421277999878,1.6992181539535522,2.6846811771392822,2.904754879512911,-25.69351399585852,0.0
35532,ec_alpha_noisy,10.0,1.0650215148925781,0.7607842683792114,1.4554332494735718,1.6126128424860697,-33.956775809208025,0.0
