seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
80694,truth,1.0,5.874637608466423,,,5.874637608466423,0.0,
80694,truth,2.0,4.760246203862252,,,4.760246203862252,0.0,
80694,truth,3.0,3.9579618705126953,,,3.9579618705126953,0.0,
80694,truth,5.0,2.890599591001968,,,2.890599591001968,0.0,
80694,truth,10.0,1.5986545153281213,,,1.5986545153281213,0.0,
80694,default,1.0,5.069885730743408,4.608842372894287,5.52011775970459,5.874637608466423,-13.698749290734469,0.0
80694,default,2.0,3.1812000274658203,2.7920427322387695,3.5780107975006104,4.760246203862252,-33.171523252626386,0.0
80694,default,3.0,2.2180490493774414,1.874545693397522,2.576219081878662,3.9579618705126953,-43.959817655087065,0.0
80694,default,5.0,1.281478762626648,1.0267431735992432,1.5491324663162231,2.890599591001968,-55.66737203534824,0.0
80694,default,10.0,0.5206717252731323,0.38892343640327454,0.6625504493713379,1.5986545153281213,-67.43062867674914,0.0
80694,ec_alpha_noisy,1.0,5.365938663482666,4.916337966918945,5.84059476852417,5.874637608466423,-8.659239580167954,0.0
80694,ec_alpha_noisy,2.0,4.2646403312683105,3.7802557945251465,4.770434856414795,4.760246203862252,-10.41134956826033,1.0
80694,ec_alpha_noisy,3.0,3.500183582305908,2.9691314697265625,4.061490058898926,3.9579618705126953,-11.566010567643204,1.0
80694,ec_alpha_noisy,5.0,2.5154764652252197,1.9919523000717163,3.104642629623413,2.890599591001968,-12.97734653199475,1.0
80694,ec_alpha_noisy,10.0,1.3669650554656982,0.9626529812812805,1.8507294654846191,1.5986545153281213,-14.492778623583291,1.0
