seed,variant,spend_multiplier,mean,ci_lo,ci_hi,true_mroi,pct_error,truth_in_ci
33080,truth,1.0,5.877510168565771,,,5.877510168565771,0.0,
33080,truth,2.0,4.766494022420994,,,4.766494022420994,0.0,
33080,truth,3.0,3.965890070335303,,,3.965890070335303,0.0,
33080,truth,5.0,2.8996132045330008,,,2.8996132045330008,0.0,
33080,truth,10.0,1.6065418037375028,,,1.6065418037375028,0.0,
33080,default,1.0,5.316567420959473,4.877312660217285,5.753274917602539,5.877510168565771,-9.543883915443397,0.0
33080,default,2.0,3.3464465141296387,2.9424848556518555,3.7643444538116455,4.766494022420994,-29.792285516600437,0.0
33080,default,3.0,2.337615489959717,1.9763189554214478,2.7116591930389404,3.965890070335303,-41.056977160184395,0.0
33080,default,5.0,1.3533579111099243,1.0895365476608276,1.6391147375106812,2.8996132045330008,-53.3262605855773,0.0
33080,default,10.0,0.5509256720542908,0.4161008894443512,0.7033058404922485,1.6065418037375028,-65.70735534098134,0.0
33080,ec_alpha_noisy,1.0,5.675396919250488,5.252951622009277,6.110702991485596,5.877510168565771,-3.4387562678535044,1.0
33080,ec_alpha_noisy,2.0,4.701430797576904,4.197173118591309,5.217588424682617,4.766494022420994,-1.3650121984427166,1.0
33080,ec_alpha_noisy,3.0,3.984815835952759,3.397597074508667,4.582183837890625,3.965890070335303,0.47721357076990767,1.0
33080,ec_alpha_noisy,5.0,3.003833532333374,2.371114492416382,3.6770453453063965,2.8996132045330008,3.5942838043862,1.0
33080,ec_alpha_noisy,10.0,1.7545870542526245,1.2257721424102783,2.3972270488739014,1.6065418037375028,9.215150839567654,1.0
